fecha_extraccion,sistema_origen,archivo_origen,nro_linea_archivo,legajo,nombre,apellido,departamento_codigo,departamento_descripcion,tipo_empleado,salario,precio_hora,precio_hora_extra,consultora_cuit,consultora_razon_social,evaluacion_2024,evaluacion_2023,evaluacion_2022,evaluacion_2021,evaluacion_2020,rotacion
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2733,2733,Ivan,Perez,D003,IT,Efectivo,82065.05,,,,,Bueno,Excelente,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2734,2734,Simon,Aguirre,D001,Finanzas,Efectivo,66206.81,,,,,Bueno,Bueno,Excelente,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2735,2735,Dylan,Cabrera,D003,IT,Efectivo,108515.48,,,,,Regular,Bueno,Bueno,Malo,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2736,2736,Joaquin,Aguirre,D005,Operaciones,Efectivo,116288.13,,,,,Bueno,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2737,2737,Felipe,Vazquez,D003,IT,Contratado,,2681.86,3315.97,30-99887766-1,Consultora Delta,Malo,Bueno,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2738,2738,Delfina,Moreno,D004,Ventas,Contratado,,2680.08,4769.29,30-11223344-5,Consultora Gamma,Regular,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2739,2739,Ian Ezequiel,Vera,D003,IT,Efectivo,118653.21,,,,,Malo,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2740,2740,Santino,Rodriguez,D004,Ventas,Contratado,,3146.0,3829.88,30-11223344-5,Consultora Gamma,Malo,Bueno,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2741,2741,Franco,Martinez,D004,Ventas,Efectivo,155151.54,,,,,Bueno,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2742,2742,Tomàs,Escobar,D004,Ventas,Efectivo,84714.8,,,,,Bueno,Bueno,Bueno,Excelente,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2743,2743,Felipe,Godoy,D004,Ventas,Contratado,,3390.05,5681.89,30-87654321-0,Consultora Beta,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2744,2744,Paula,Dominguez,D002,Recursos Humanos,Contratado,,3384.73,4297.48,30-12345678-9,Consultora Alfa,Bueno,Excelente,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2745,2745,Thiago Benjamin,Quiroga,D002,Recursos Humanos,Contratado,,2577.36,5536.09,30-12345678-9,Consultora Alfa,Bueno,Bueno,Bueno,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2746,2746,Florencia,Silva,D005,Operaciones,Contratado,,1861.62,3529.88,30-99887766-1,Consultora Delta,Excelente,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2747,2747,Agustina,Acuña,D002,Recursos Humanos,Contratado,,2681.95,5737.65,30-12345678-9,Consultora Alfa,Malo,Bueno,Bueno,Regular,Malo,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2748,2748,Morena,Benitez,D001,Finanzas,Efectivo,131393.03,,,,,Excelente,Regular,Bueno,Excelente,Malo,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2749,2749,Valentina Jazmin,Vargas,D004,Ventas,Contratado,,2225.56,4189.69,30-11223344-5,Consultora Gamma,Regular,Bueno,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2750,2750,Martín,Rojas,D002,Recursos Humanos,Efectivo,101570.31,,,,,Regular,Bueno,Bueno,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2751,2751,Benjamin,Moyano,D002,Recursos Humanos,Contratado,,2432.17,,30-11223344-5,Consultora Gamma,Excelente,Bueno,Bueno,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2752,2752,Sara,Suarez,D001,Finanzas,Efectivo,78847.71,,,,,Bueno,Malo,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2753,2753,Tiziano,Maidana,D001,Finanzas,Efectivo,168263.43,,,,,Regular,Bueno,Bueno,Bueno,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2754,2754,Benicio,Castillo,D001,Finanzas,Efectivo,144846.89,,,,,Regular,Bueno,Excelente,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2755,2755,Camila,Morales,D005,Operaciones,Efectivo,152725.85,,,,,Regular,Excelente,Bueno,Malo,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2756,2756,Rafael,Gomez,D004,Ventas,Contratado,,2629.65,4350.06,30-87654321-0,Consultora Beta,Malo,Bueno,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2757,2757,Mateo Benjamin,Soto,D003,IT,Efectivo,77005.45,,,,,Excelente,Excelente,Bueno,Bueno,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2758,2758,Bautista,Medina,D005,Operaciones,Efectivo,104260.13,,,,,Bueno,Malo,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2759,2759,Camilo,Moreno,D001,Finanzas,Efectivo,134809.65,,,,,Bueno,Regular,Excelente,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2760,2760,Joaquin,Gonzalez,D004,Ventas,Contratado,,4036.85,3392.84,30-12345678-9,Consultora Alfa,Bueno,Bueno,Excelente,Malo,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2761,2761,Olivia,Lopez,D002,Recursos Humanos,Efectivo,109034.82,,,,,Excelente,Regular,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2762,2762,Juliana,Escobar,D005,Operaciones,Efectivo,115461.02,,,,,Excelente,Excelente,Bueno,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2763,2763,Agustín,Sosa,D001,Finanzas,Efectivo,78126.32,,,,,Malo,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2764,2764,Catalina,Godoy,D004,Ventas,Efectivo,137740.48,,,,,Regular,Excelente,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2765,2765,Abril,Fernandez,D005,Operaciones,Contratado,,2420.81,4304.61,30-12345678-9,Consultora Alfa,Malo,Bueno,Bueno,Regular,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2766,2766,Santiago,Muñoz,D005,Operaciones,Contratado,,2638.44,3710.66,30-12345678-9,Consultora Alfa,Bueno,Excelente,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2767,2767,Mia,Aguirre,D004,Ventas,Contratado,,2994.36,4284.39,30-12345678-9,Consultora Alfa,Regular,Bueno,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2768,2768,Isabella,Rojas,D003,IT,Contratado,,2702.51,3771.54,30-87654321-0,Consultora Beta,Bueno,Bueno,Regular,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2769,2769,Julieta,Rojas,D005,Operaciones,Contratado,,3255.62,6153.62,30-99887766-1,Consultora Delta,Excelente,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2770,2770,Miguel Angel,Acosta,D001,Finanzas,Efectivo,124196.62,,,,,Bueno,Malo,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2771,2771,Jeronimo,Gonzalez,D002,Recursos Humanos,Efectivo,149883.55,,,,,Bueno,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2772,2772,Isabella,Caceres,D004,Ventas,Contratado,,1887.82,4657.76,30-12345678-9,Consultora Alfa,Excelente,Bueno,Bueno,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2773,2773,Martina,Gomez,D005,Operaciones,Efectivo,87078.95,,,,,Regular,Bueno,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2774,2774,Micaela,Carrizo,D005,Operaciones,Efectivo,75692.25,,,,,Malo,Bueno,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2775,2775,Malena,Peralta,D003,IT,Efectivo,,,,,,Bueno,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2776,2776,Francisca,Fernandez,D002,Recursos Humanos,Contratado,,3953.52,5450.02,30-87654321-0,Consultora Beta,Bueno,Regular,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2777,2777,Clara,Blanco,D004,Ventas,Efectivo,127290.14,,,,,Bueno,Regular,Bueno,Bueno,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2778,2778,Martina,Fernandez,D003,IT,Efectivo,74018.98,,,,,Bueno,Malo,Bueno,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2779,2779,Ambar,Herrera,D003,IT,Efectivo,114111.58,,,,,Regular,Bueno,Regular,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2780,2780,Bastian,Gonzalez,D004,Ventas,Efectivo,129051.0,,,,,Bueno,Bueno,Malo,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2781,2781,Constanza,Fernandez,D002,Recursos Humanos,Efectivo,125266.09,,,,,Bueno,Excelente,Regular,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2782,2782,Joaquin,Rodriguez,D002,Recursos Humanos,Efectivo,64686.19,,,,,Bueno,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2783,2783,Julieta,Arias,D002,Recursos Humanos,Efectivo,93290.46,,,,,Bueno,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2784,2784,Facundo,Lopez,D005,Operaciones,Efectivo,118077.67,,,,,Bueno,Excelente,Bueno,Regular,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2785,2785,Salvador,Maldonado,D003,IT,Contratado,,3429.03,2303.87,30-11223344-5,Consultora Gamma,Excelente,Malo,Malo,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2786,2786,Santino,Aguirre,D005,Operaciones,Efectivo,115136.28,,,,,Regular,Regular,Bueno,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2787,2787,Lourdes,Diaz,D004,Ventas,Efectivo,124291.46,,,,,Excelente,Regular,Bueno,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2788,2788,Luciana,Flores,D001,Finanzas,Efectivo,145488.36,,,,,Bueno,Bueno,Malo,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2789,2789,Nina,Chavez,D005,Operaciones,Efectivo,140785.73,,,,,Regular,Regular,Bueno,Malo,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2790,2790,Agostina,Romero,D004,Ventas,Efectivo,137477.14,,,,,Regular,Bueno,Regular,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2791,2791,Candelaria,Silva,D005,Operaciones,Contratado,,2360.05,2592.0,30-87654321-0,Consultora Beta,Excelente,Bueno,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2792,2792,Valentino,Miranda,D001,Finanzas,Contratado,,2685.56,5501.63,30-87654321-0,Consultora Beta,Bueno,Bueno,Excelente,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2793,2793,Geronimo,Coronel,D004,Ventas,Efectivo,161803.64,,,,,Malo,Bueno,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2794,2794,Mia,Romero,D005,Operaciones,Efectivo,141316.47,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2795,2795,Juan Ignacio,Fernandez,D003,IT,Efectivo,132880.22,,,,,Regular,Excelente,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2796,2796,Renata,Quiroga,D003,IT,Efectivo,131389.19,,,,,Excelente,Bueno,Bueno,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2797,2797,Nicolas,Benitez,D003,IT,Efectivo,103316.44,,,,,Bueno,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2798,2798,Gabriel,Gonzalez,D002,Recursos Humanos,Efectivo,116098.19,,,,,Excelente,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2799,2799,Santino,Farias,D002,Recursos Humanos,Efectivo,170072.09,,,,,Bueno,Bueno,Excelente,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2800,2800,Tomas,Ramos,D005,Operaciones,Contratado,,2245.95,6114.78,30-11223344-5,Consultora Gamma,Bueno,Bueno,Regular,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2801,2801,Benjamin,Suarez,D001,Finanzas,Efectivo,110339.16,,,,,Bueno,Bueno,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2802,2802,Benjamin,Lopez,D001,Finanzas,Efectivo,159762.96,,,,,Bueno,Excelente,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2803,2803,Catalina,Ferreyra,D005,Operaciones,Efectivo,77795.55,,,,,Bueno,Bueno,Bueno,Malo,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2804,2804,Angelina,Ramirez,D004,Ventas,Efectivo,137577.13,,,,,Bueno,Excelente,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2805,2805,Micaela,Ramos,D002,Recursos Humanos,Contratado,,2410.58,3084.73,30-11223344-5,Consultora Gamma,Bueno,Bueno,Excelente,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2806,2806,Helena,Diaz,D002,Recursos Humanos,Efectivo,126556.02,,,,,Bueno,Bueno,Malo,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2807,2807,Santino Benjamin,Pereyra,D005,Operaciones,Contratado,,,3655.06,30-99887766-1,Consultora Delta,Excelente,Bueno,Malo,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2808,2808,Renata,Acuña,D001,Finanzas,Efectivo,75029.52,,,,,Bueno,Regular,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2809,2809,Tomas,Gonzalez,D004,Ventas,Efectivo,117244.66,,,,,Bueno,Regular,Regular,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2810,2810,Joaquin,Gimenez,D001,Finanzas,Contratado,,2930.05,5048.32,30-12345678-9,Consultora Alfa,Regular,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2811,2811,Maria Guadalupe,Morales,D001,Finanzas,Efectivo,148487.84,,,,,Excelente,Excelente,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2812,2812,Sofia Belen,Sosa,D003,IT,Contratado,,2952.47,6355.5,30-99887766-1,Consultora Delta,Bueno,Excelente,Excelente,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2813,2813,Benjamin,Martinez,D003,IT,Efectivo,126727.04,,,,,Bueno,Excelente,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2814,2814,Juan Ignacio,Pereyra,D001,Finanzas,Efectivo,109607.2,,,,,Bueno,Malo,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2815,2815,Catalina,Sosa,D002,Recursos Humanos,Efectivo,71652.98,,,,,Bueno,Regular,Regular,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2816,2816,Alejo,Rojas,D004,Ventas,Contratado,,2789.87,4163.61,30-99887766-1,Consultora Delta,Bueno,Regular,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2817,2817,Delfina,Vazquez,D003,IT,Contratado,,3768.24,4962.48,30-99887766-1,Consultora Delta,Excelente,Regular,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2818,2818,Milagros,Perez,D001,Finanzas,Contratado,,2056.5,4672.25,30-99887766-1,Consultora Delta,Malo,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2819,2819,Santiago,Figueroa,D004,Ventas,Contratado,,3537.22,6028.03,30-99887766-1,Consultora Delta,Excelente,Excelente,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2820,2820,Ramiro,Martin,D004,Ventas,Efectivo,146625.12,,,,,Bueno,Excelente,Regular,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2821,2821,Agustin,Lopez,D001,Finanzas,Efectivo,142825.4,,,,,Bueno,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2822,2822,Valentina ,Gonzalez,D002,Recursos Humanos,Efectivo,121802.58,,,,,Excelente,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2823,2823,Mia Valentina,Garcia,D002,Recursos Humanos,Efectivo,131649.36,,,,,Bueno,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2824,2824,Lorenzo,Romero,D001,Finanzas,Efectivo,157485.15,,,,,Excelente,Bueno,Excelente,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2825,2825,Luciana,Navarro,D003,IT,Contratado,,1933.78,4150.56,30-87654321-0,Consultora Beta,Bueno,Bueno,Malo,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2826,2826,Martina,Villalba,D002,Recursos Humanos,Efectivo,96822.94,,,,,Bueno,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2827,2827,Carmela,Lopez,D004,Ventas,Contratado,,3303.32,5730.22,30-11223344-5,Consultora Gamma,Excelente,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2828,2828,Martín,Suarez,D003,IT,Contratado,,2522.42,2109.7,30-87654321-0,Consultora Beta,Excelente,Excelente,Bueno,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2829,2829,Juan Ignacio,Escobar,D002,Recursos Humanos,Contratado,,2670.22,5413.47,30-99887766-1,Consultora Delta,Bueno,Bueno,Regular,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2830,2830,Joaquín,Luna,D002,Recursos Humanos,Efectivo,136128.9,,,,,Malo,Bueno,Bueno,Malo,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2831,2831,Juan Cruz,Diaz,D003,IT,Contratado,,3342.55,4220.01,30-11223344-5,Consultora Gamma,Malo,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2832,2832,Amparo,Romero,D005,Operaciones,Efectivo,,,,,,Excelente,Regular,Bueno,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2833,2833,Fausto,Romero,D004,Ventas,Contratado,,3412.24,3665.72,30-11223344-5,Consultora Gamma,Excelente,Bueno,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2834,2834,Santino,Ponce,D003,IT,Contratado,,4747.28,5070.51,30-87654321-0,Consultora Beta,Regular,Excelente,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2835,2835,Tiziana,Torres,D004,Ventas,Efectivo,102580.55,,,,,Malo,Regular,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2836,2836,Delfina,Herrera,D003,IT,Contratado,,2510.89,4407.06,30-12345678-9,Consultora Alfa,Excelente,Excelente,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2837,2837,Pilar,Paez,D002,Recursos Humanos,Contratado,,2808.4,5616.83,30-11223344-5,Consultora Gamma,Regular,Bueno,Malo,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2838,2838,Felipe,Soria,D001,Finanzas,Efectivo,125592.49,,,,,Bueno,Bueno,Bueno,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2839,2839,Facundo,Alvarez,D005,Operaciones,Efectivo,98051.05,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2840,2840,Valentino,Muñoz,D004,Ventas,Efectivo,176713.22,,,,,Regular,Malo,Malo,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2841,2841,Agustín,Bravo,D002,Recursos Humanos,Contratado,,3039.45,5268.84,30-11223344-5,Consultora Gamma,Bueno,Regular,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2842,2842,Sofia,Fernandez,D002,Recursos Humanos,Efectivo,101753.2,,,,,Bueno,Excelente,Regular,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2843,2843,Helena,Rodriguez,D001,Finanzas,Efectivo,130893.47,,,,,Excelente,Regular,Excelente,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2844,2844,Valentino,Roldan,D005,Operaciones,Efectivo,129333.3,,,,,Malo,Excelente,Regular,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2845,2845,Malena,Lopez,D002,Recursos Humanos,Efectivo,63310.52,,,,,Bueno,Bueno,Excelente,Regular,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2846,2846,Alma,Cruz,D005,Operaciones,Contratado,,4612.22,5790.64,30-99887766-1,Consultora Delta,Regular,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2847,2847,Juan Martin,Caceres,D003,IT,Contratado,,2682.24,3397.73,30-11223344-5,Consultora Gamma,Regular,Regular,Bueno,Excelente,Malo,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2848,2848,Luca,Cabrera,D003,IT,Efectivo,130426.85,,,,,Regular,Excelente,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2849,2849,Mateo,Valdez,D005,Operaciones,Contratado,,3069.36,4855.67,30-11223344-5,Consultora Gamma,Excelente,Bueno,Regular,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2850,2850,Ian,Rodriguez,D004,Ventas,Efectivo,125747.32,,,,,Bueno,Regular,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2851,2851,Jazmín,Aguirre,D001,Finanzas,Efectivo,135187.23,,,,,Bueno,Bueno,Bueno,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2852,2852,Jeronimo,Luna,D001,Finanzas,Efectivo,163419.17,,,,,Excelente,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2853,2853,Luana,Garcia,D002,Recursos Humanos,Contratado,,3454.48,3450.34,30-87654321-0,Consultora Beta,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2854,2854,Sebastian,Ponce,D003,IT,Efectivo,160876.89,,,,,Excelente,Bueno,Excelente,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2855,2855,Emma,Romero,D003,IT,Efectivo,169218.44,,,,,Bueno,Regular,Bueno,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2856,2856,Clara,Paez,D002,Recursos Humanos,Contratado,,5521.65,3376.51,30-12345678-9,Consultora Alfa,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2857,2857,Mia,Fernandez,D004,Ventas,Efectivo,127286.46,,,,,Bueno,Malo,Bueno,Regular,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2858,2858,Dante,Gonzalez,D005,Operaciones,Efectivo,57537.04,,,,,Regular,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2859,2859,Giovanni,Gonzalez,D002,Recursos Humanos,Efectivo,136594.47,,,,,Bueno,Excelente,Bueno,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2860,2860,Valentin,Vazquez,D003,IT,Efectivo,103553.99,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2861,2861,Martina,Pereyra,D003,IT,Efectivo,,,,,,Malo,Malo,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2862,2862,Jazmin,Figueroa,D002,Recursos Humanos,Efectivo,96761.55,,,,,Bueno,Excelente,Malo,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2863,2863,Tobias,Acosta,D003,IT,Efectivo,69324.51,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2864,2864,Emma,Castro,D002,Recursos Humanos,Efectivo,105862.09,,,,,Regular,Bueno,Excelente,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2865,2865,Benjamin,Ojeda,D004,Ventas,Efectivo,60735.37,,,,,Regular,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2866,2866,Maria Guadalupe,Fernandez,D002,Recursos Humanos,Efectivo,142532.98,,,,,Regular,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2867,2867,Juana,Moreno,D004,Ventas,Contratado,,,4528.46,30-12345678-9,Consultora Alfa,Bueno,Bueno,Bueno,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2868,2868,Catalina,Suarez,D002,Recursos Humanos,Efectivo,57665.65,,,,,Regular,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2869,2869,Julieta,Quiroga,D001,Finanzas,Efectivo,110391.07,,,,,Regular,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,2870,2870,Alma Mia,Cardozo,D004,Ventas,Efectivo,169301.34,,,,,Regular,Excelente,Bueno,Excelente,Excelente,1
